pos_name,tri1,tri2,tri3
pb,593,800,800
nb,-800,-800,-593
ps,472,555,639
ns,-639,-555,-472
pc,-1,257,515
nc,-515,-257,1
pb,27,50,50
nb,-50,-50,-27
ps,26,32,38
ns,-38,-32,-26
pc,-1,14,29
nc,-29,-14,1
nc,0,0,0
pb,1662,2000,2000
nb,-2000,-2000,-1662
ps,-1,839,1679
ns,-1679,-839,1
