pos_name,tri1,tri2,tri3
pb,338,800,800
nb,-800,-800,-338
ps,113,285,458
ns,-458,-285,-113
pc,-1,118,236
nc,-236,-118,1
pb,16,50,50
nb,-50,-50,-16
ps,10,22,34
ns,-34,-22,-10
pc,-1,7,14
nc,-14,-7,1
nc,0,0,0
pb,1085,2000,2000
nb,-2000,-2000,-1085
ps,-1,654,1309
ns,-1309,-654,1
