pos_name,tri1,tri2,tri3
pb,783,800,800
nb,-800,-800,-783
ps,228,508,788
ns,-788,-508,-228
pc,-1,191,382
nc,-382,-191,1
pb,48,50,50
nb,-50,-50,-48
ps,8,28,49
ns,-49,-28,-8
pc,-1,5,11
nc,-11,-5,1
nc,0,0,0
pb,872,2000,2000
nb,-2000,-2000,-872
ps,-1,437,874
ns,-874,-437,1
