pos_name,tri1,tri2,tri3
pb,571,800,800
nb,-800,-800,-571
ps,441,550,659
ns,-659,-550,-441
pc,-1,270,541
nc,-541,-270,1
pb,49,50,50
nb,-50,-50,-49
ps,42,46,50
ns,-50,-46,-42
pc,-1,23,46
nc,-46,-23,1
nc,0,0,0
pb,1677,2000,2000
nb,-2000,-2000,-1677
ps,-1,906,1812
ns,-1812,-906,1
