pos_name,tri1,tri2,tri3
pb,476,800,800
nb,-800,-800,-476
ps,334,448,563
ns,-563,-448,-334
pc,-1,203,407
nc,-407,-203,1
pb,40,50,50
nb,-50,-50,-40
ps,16,29,43
ns,-43,-29,-16
pc,-1,13,27
nc,-27,-13,1
nc,0,0,0
pb,1577,2000,2000
nb,-2000,-2000,-1577
ps,-1,833,1667
ns,-1667,-833,1
