pos_name,tri1,tri2,tri3
pb,531,800,800
nb,-800,-800,-531
ps,48,351,654
ns,-654,-351,-48
pc,-1,135,271
nc,-271,-135,1
pb,22,50,50
nb,-50,-50,-22
ps,4,16,28
ns,-28,-16,-4
pc,-1,7,14
nc,-14,-7,1
nc,0,0,0
pb,1705,2000,2000
nb,-2000,-2000,-1705
ps,-1,857,1714
ns,-1714,-857,1
