pos_name,tri1,tri2,tri3
pb,644,800,800
nb,-800,-800,-644
ps,348,514,680
ns,-680,-514,-348
pc,-1,243,486
nc,-486,-243,1
pb,26,50,50
nb,-50,-50,-26
ps,6,19,32
ns,-32,-19,-6
pc,-1,10,20
nc,-20,-10,1
nc,0,0,0
pb,1516,2000,2000
nb,-2000,-2000,-1516
ps,-1,819,1639
ns,-1639,-819,1
