pos_name,tri1,tri2,tri3
pb,794,800,800
nb,-800,-800,-794
ps,352,575,798
ns,-798,-575,-352
pc,-1,253,506
nc,-506,-253,1
pb,35,50,50
nb,-50,-50,-35
ps,22,30,38
ns,-38,-30,-22
pc,-1,14,28
nc,-28,-14,1
nc,0,0,0
pb,1236,2000,2000
nb,-2000,-2000,-1236
ps,-1,715,1431
ns,-1431,-715,1
