pos_name,tri1,tri2,tri3
pb,383,800,800
nb,-800,-800,-383
ps,277,379,481
ns,-481,-379,-277
pc,-1,182,365
nc,-365,-182,1
pb,49,50,50
nb,-50,-50,-49
ps,4,27,50
ns,-50,-27,-4
pc,-1,3,7
nc,-7,-3,1
nc,0,0,0
pb,1610,2000,2000
nb,-2000,-2000,-1610
ps,-1,817,1634
ns,-1634,-817,1
