pos_name,tri1,tri2,tri3
pb,420,800,800
nb,-800,-800,-420
ps,387,421,456
ns,-456,-421,-387
pc,-1,195,390
nc,-390,-195,1
pb,35,50,50
nb,-50,-50,-35
ps,2,19,37
ns,-37,-19,-2
pc,-1,6,13
nc,-13,-6,1
nc,0,0,0
pb,1595,2000,2000
nb,-2000,-2000,-1595
ps,-1,898,1796
ns,-1796,-898,1
