pos_name,tri1,tri2,tri3
pb,338,800,800
nb,-800,-800,-338
ps,113,285,458
ns,-458,-285,-113
pc,-1,118,236
nc,-236,-118,1
pb,12,50,50
nb,-50,-50,-12
ps,4,11,18
ns,-18,-11,-4
pc,-1,4,9
nc,-9,-4,1
nc,0,0,0
pb,1322,2000,2000
nb,-2000,-2000,-1322
ps,-1,778,1557
ns,-1557,-778,1
