pos_name,tri1,tri2,tri3
pb,608,800,800
nb,-800,-800,-608
ps,311,467,624
ns,-624,-467,-311
pc,-1,199,398
nc,-398,-199,1
pb,45,50,50
nb,-50,-50,-45
ps,5,26,47
ns,-47,-26,-5
pc,-1,9,19
nc,-19,-9,1
nc,0,0,0
pb,1732,2000,2000
nb,-2000,-2000,-1732
ps,-1,900,1801
ns,-1801,-900,1
