pos_name,tri1,tri2,tri3
pb,652,800,800
nb,-800,-800,-652
ps,16,335,654
ns,-654,-335,-16
pc,-1,111,222
nc,-222,-111,1
pb,30,50,50
nb,-50,-50,-30
ps,20,26,33
ns,-33,-26,-20
pc,-1,10,21
nc,-21,-10,1
nc,0,0,0
pb,1876,2000,2000
nb,-2000,-2000,-1876
ps,-1,957,1915
ns,-1915,-957,1
