pos_name,tri1,tri2,tri3
pb,274,800,800
nb,-800,-800,-274
ps,241,258,276
ns,-276,-258,-241
pc,-1,126,253
nc,-253,-126,1
pb,31,50,50
nb,-50,-50,-31
ps,23,28,34
ns,-34,-28,-23
pc,-1,14,29
nc,-29,-14,1
nc,0,0,0
pb,513,2000,2000
nb,-2000,-2000,-513
ps,-1,310,620
ns,-620,-310,1
