pos_name,tri1,tri2,tri3
pb,413,800,800
nb,-800,-800,-413
ps,241,369,498
ns,-498,-369,-241
pc,-1,157,315
nc,-315,-157,1
pb,38,50,50
nb,-50,-50,-38
ps,11,25,39
ns,-39,-25,-11
pc,-1,7,15
nc,-15,-7,1
nc,0,0,0
pb,1991,2000,2000
nb,-2000,-2000,-1991
ps,-1,996,1992
ns,-1992,-996,1
