pos_name,tri1,tri2,tri3
pb,315,800,800
nb,-800,-800,-315
ps,237,327,418
ns,-418,-327,-237
pc,-1,129,259
nc,-259,-129,1
pb,21,50,50
nb,-50,-50,-21
ps,19,25,31
ns,-31,-25,-19
pc,-1,12,25
nc,-25,-12,1
nc,0,0,0
pb,1844,2000,2000
nb,-2000,-2000,-1844
ps,-1,932,1864
ns,-1864,-932,1
