pos_name,tri1,tri2,tri3
pb,549,800,800
nb,-800,-800,-549
ps,514,548,582
ns,-582,-548,-514
pc,-1,265,530
nc,-530,-265,1
pb,17,50,50
nb,-50,-50,-17
ps,5,13,21
ns,-21,-13,-5
pc,-1,4,8
nc,-8,-4,1
nc,0,0,0
pb,1974,2000,2000
nb,-2000,-2000,-1974
ps,-1,988,1976
ns,-1976,-988,1
