pos_name,tri1,tri2,tri3
pb,338,800,800
nb,-800,-800,-338
ps,113,285,458
ns,-458,-285,-113
pc,-1,118,236
nc,-236,-118,1
pb,17,50,50
nb,-50,-50,-17
ps,2,11,21
ns,-21,-11,-2
pc,-1,4,9
nc,-9,-4,1
nc,0,0,0
pb,1003,2000,2000
nb,-2000,-2000,-1003
ps,-1,701,1402
ns,-1402,-701,1
