pos_name,tri1,tri2,tri3
pb,470,800,800
nb,-800,-800,-470
ps,271,385,500
ns,-500,-385,-271
pc,-1,183,367
nc,-367,-183,1
pb,40,50,50
nb,-50,-50,-40
ps,23,32,41
ns,-41,-32,-23
pc,-1,15,31
nc,-31,-15,1
nc,0,0,0
pb,1225,2000,2000
nb,-2000,-2000,-1225
ps,-1,669,1338
ns,-1338,-669,1
