pos_name,tri1,tri2,tri3
pb,704,800,800
nb,-800,-800,-704
ps,235,476,718
ns,-718,-476,-235
pc,-1,208,417
nc,-417,-208,1
pb,35,50,50
nb,-50,-50,-35
ps,21,29,37
ns,-37,-29,-21
pc,-1,12,25
nc,-25,-12,1
nc,0,0,0
pb,1710,2000,2000
nb,-2000,-2000,-1710
ps,-1,857,1714
ns,-1714,-857,1
