pos_name,tri1,tri2,tri3
pb,435,800,800
nb,-800,-800,-435
ps,405,444,484
ns,-484,-444,-405
pc,-1,207,415
nc,-415,-207,1
pb,12,50,50
nb,-50,-50,-12
ps,3,15,28
ns,-28,-15,-3
pc,-1,7,15
nc,-15,-7,1
nc,0,0,0
pb,1807,2000,2000
nb,-2000,-2000,-1807
ps,-1,930,1861
ns,-1861,-930,1
