pos_name,tri1,tri2,tri3
pb,494,800,800
nb,-800,-800,-494
ps,99,312,526
ns,-526,-312,-99
pc,-1,149,298
nc,-298,-149,1
pb,23,50,50
nb,-50,-50,-23
ps,7,17,27
ns,-27,-17,-7
pc,-1,9,18
nc,-18,-9,1
nc,0,0,0
pb,880,2000,2000
nb,-2000,-2000,-880
ps,-1,562,1125
ns,-1125,-562,1
