pos_name,tri1,tri2,tri3
pb,385,800,800
nb,-800,-800,-385
ps,370,379,389
ns,-389,-379,-370
pc,-1,189,378
nc,-378,-189,1
pb,40,50,50
nb,-50,-50,-40
ps,23,32,41
ns,-41,-32,-23
pc,-1,15,31
nc,-31,-15,1
nc,0,0,0
pb,1036,2000,2000
nb,-2000,-2000,-1036
ps,-1,652,1305
ns,-1305,-652,1
