pos_name,tri1,tri2,tri3
pb,600,800,800
nb,-800,-800,-600
ps,500,593,686
ns,-686,-593,-500
pc,-1,267,535
nc,-535,-267,1
pb,40,50,50
nb,-50,-50,-40
ps,23,32,41
ns,-41,-32,-23
pc,-1,15,31
nc,-31,-15,1
nc,0,0,0
pb,662,2000,2000
nb,-2000,-2000,-662
ps,-1,496,993
ns,-993,-496,1
