pos_name,tri1,tri2,tri3
pb,642,800,800
nb,-800,-800,-642
ps,367,531,696
ns,-696,-531,-367
pc,-1,196,392
nc,-392,-196,1
pb,37,50,50
nb,-50,-50,-37
ps,16,27,39
ns,-39,-27,-16
pc,-1,13,27
nc,-27,-13,1
nc,0,0,0
pb,1732,2000,2000
nb,-2000,-2000,-1732
ps,-1,900,1801
ns,-1801,-900,1
