pos_name,tri1,tri2,tri3
pb,608,800,800
nb,-800,-800,-608
ps,311,467,624
ns,-624,-467,-311
pc,-1,199,398
nc,-398,-199,1
pb,39,50,50
nb,-50,-50,-39
ps,9,25,41
ns,-41,-25,-9
pc,-1,12,25
nc,-25,-12,1
nc,0,0,0
pb,1811,2000,2000
nb,-2000,-2000,-1811
ps,-1,947,1895
ns,-1895,-947,1
