pos_name,tri1,tri2,tri3
pb,712,800,800
nb,-800,-800,-712
ps,707,727,748
ns,-748,-727,-707
pc,-1,361,722
nc,-722,-361,1
pb,43,50,50
nb,-50,-50,-43
ps,15,31,47
ns,-47,-31,-15
pc,-1,13,27
nc,-27,-13,1
nc,0,0,0
pb,1147,2000,2000
nb,-2000,-2000,-1147
ps,-1,686,1372
ns,-1372,-686,1
