pos_name,tri1,tri2,tri3
pb,788,800,800
nb,-800,-800,-788
ps,561,675,789
ns,-789,-675,-561
pc,-1,283,567
nc,-567,-283,1
pb,48,50,50
nb,-50,-50,-48
ps,43,46,49
ns,-49,-46,-43
pc,-1,22,44
nc,-44,-22,1
nc,0,0,0
pb,1654,2000,2000
nb,-2000,-2000,-1654
ps,-1,913,1826
ns,-1826,-913,1
