pos_name,tri1,tri2,tri3
pb,661,800,800
nb,-800,-800,-661
ps,288,482,677
ns,-677,-482,-288
pc,-1,193,387
nc,-387,-193,1
pb,27,50,50
nb,-50,-50,-27
ps,4,19,34
ns,-34,-19,-4
pc,-1,2,5
nc,-5,-2,1
nc,0,0,0
pb,1259,2000,2000
nb,-2000,-2000,-1259
ps,-1,809,1618
ns,-1618,-809,1
