pos_name,tri1,tri2,tri3
pb,577,800,800
nb,-800,-800,-577
ps,469,557,645
ns,-645,-557,-469
pc,-1,271,542
nc,-542,-271,1
pb,14,50,50
nb,-50,-50,-14
ps,3,17,32
ns,-32,-17,-3
pc,-1,3,6
nc,-6,-3,1
nc,0,0,0
pb,1705,2000,2000
nb,-2000,-2000,-1705
ps,-1,857,1714
ns,-1714,-857,1
