pos_name,tri1,tri2,tri3
pb,307,800,800
nb,-800,-800,-307
ps,279,327,376
ns,-376,-327,-279
pc,-1,149,299
nc,-299,-149,1
pb,44,50,50
nb,-50,-50,-44
ps,18,32,47
ns,-47,-32,-18
pc,-1,15,30
nc,-30,-15,1
nc,0,0,0
pb,1577,2000,2000
nb,-2000,-2000,-1577
ps,-1,833,1667
ns,-1667,-833,1
