pos_name,tri1,tri2,tri3
pb,757,800,800
nb,-800,-800,-757
ps,65,419,774
ns,-774,-419,-65
pc,-1,180,361
nc,-361,-180,1
pb,29,50,50
nb,-50,-50,-29
ps,26,29,32
ns,-32,-29,-26
pc,-1,14,29
nc,-29,-14,1
nc,0,0,0
pb,1658,2000,2000
nb,-2000,-2000,-1658
ps,-1,897,1795
ns,-1795,-897,1
