pos_name,tri1,tri2,tri3
pb,411,800,800
nb,-800,-800,-411
ps,214,362,511
ns,-511,-362,-214
pc,-1,148,297
nc,-297,-148,1
pb,35,50,50
nb,-50,-50,-35
ps,6,23,40
ns,-40,-23,-6
pc,-1,7,15
nc,-15,-7,1
nc,0,0,0
pb,940,2000,2000
nb,-2000,-2000,-940
ps,-1,559,1118
ns,-1118,-559,1
