pos_name,tri1,tri2,tri3
pb,410,800,800
nb,-800,-800,-410
ps,325,434,543
ns,-543,-434,-325
pc,-1,204,408
nc,-408,-204,1
pb,12,50,50
nb,-50,-50,-12
ps,7,10,14
ns,-14,-10,-7
pc,-1,5,10
nc,-10,-5,1
nc,0,0,0
pb,995,2000,2000
nb,-2000,-2000,-995
ps,-1,552,1104
ns,-1104,-552,1
