pos_name,tri1,tri2,tri3
pb,298,800,800
nb,-800,-800,-298
ps,167,330,493
ns,-493,-330,-167
pc,-1,164,329
nc,-329,-164,1
pb,37,50,50
nb,-50,-50,-37
ps,3,20,38
ns,-38,-20,-3
pc,-1,7,15
nc,-15,-7,1
nc,0,0,0
pb,1297,2000,2000
nb,-2000,-2000,-1297
ps,-1,705,1411
ns,-1411,-705,1
