pos_name,tri1,tri2,tri3
pb,767,800,800
nb,-800,-800,-767
ps,501,636,772
ns,-772,-636,-501
pc,-1,313,627
nc,-627,-313,1
pb,35,50,50
nb,-50,-50,-35
ps,21,31,41
ns,-41,-31,-21
pc,-1,12,24
nc,-24,-12,1
nc,0,0,0
pb,563,2000,2000
nb,-2000,-2000,-563
ps,-1,322,645
ns,-645,-322,1
