pos_name,tri1,tri2,tri3
pb,365,800,800
nb,-800,-800,-365
ps,216,320,424
ns,-424,-320,-216
pc,-1,116,232
nc,-232,-116,1
pb,35,50,50
nb,-50,-50,-35
ps,21,31,41
ns,-41,-31,-21
pc,-1,12,24
nc,-24,-12,1
nc,0,0,0
pb,1237,2000,2000
nb,-2000,-2000,-1237
ps,-1,784,1569
ns,-1569,-784,1
