pos_name,tri1,tri2,tri3
pb,365,800,800
nb,-800,-800,-365
ps,205,373,541
ns,-541,-373,-205
pc,-1,167,334
nc,-334,-167,1
pb,37,50,50
nb,-50,-50,-37
ps,16,27,39
ns,-39,-27,-16
pc,-1,13,27
nc,-27,-13,1
nc,0,0,0
pb,1847,2000,2000
nb,-2000,-2000,-1847
ps,-1,946,1892
ns,-1892,-946,1
