pos_name,tri1,tri2,tri3
pb,660,800,800
nb,-800,-800,-660
ps,108,389,670
ns,-670,-389,-108
pc,-1,137,274
nc,-274,-137,1
pb,37,50,50
nb,-50,-50,-37
ps,16,27,39
ns,-39,-27,-16
pc,-1,13,27
nc,-27,-13,1
nc,0,0,0
pb,1847,2000,2000
nb,-2000,-2000,-1847
ps,-1,946,1892
ns,-1892,-946,1
