pos_name,tri1,tri2,tri3
pb,470,800,800
nb,-800,-800,-470
ps,271,385,500
ns,-500,-385,-271
pc,-1,183,367
nc,-367,-183,1
pb,17,50,50
nb,-50,-50,-17
ps,2,11,21
ns,-21,-11,-2
pc,-1,4,9
nc,-9,-4,1
nc,0,0,0
pb,1319,2000,2000
nb,-2000,-2000,-1319
ps,-1,768,1537
ns,-1537,-768,1
