pos_name,tri1,tri2,tri3
pb,654,800,800
nb,-800,-800,-654
ps,633,664,695
ns,-695,-664,-633
pc,-1,332,665
nc,-665,-332,1
pb,17,50,50
nb,-50,-50,-17
ps,5,13,21
ns,-21,-13,-5
pc,-1,4,8
nc,-8,-4,1
nc,0,0,0
pb,1974,2000,2000
nb,-2000,-2000,-1974
ps,-1,988,1976
ns,-1976,-988,1
