pos_name,tri1,tri2,tri3
pb,420,800,800
nb,-800,-800,-420
ps,387,421,456
ns,-456,-421,-387
pc,-1,195,390
nc,-390,-195,1
pb,17,50,50
nb,-50,-50,-17
ps,5,13,21
ns,-21,-13,-5
pc,-1,4,8
nc,-8,-4,1
nc,0,0,0
pb,818,2000,2000
nb,-2000,-2000,-818
ps,-1,632,1265
ns,-1265,-632,1
