pos_name,tri1,tri2,tri3
pb,338,800,800
nb,-800,-800,-338
ps,113,285,458
ns,-458,-285,-113
pc,-1,118,236
nc,-236,-118,1
pb,36,50,50
nb,-50,-50,-36
ps,8,24,40
ns,-40,-24,-8
pc,-1,7,14
nc,-14,-7,1
nc,0,0,0
pb,1187,2000,2000
nb,-2000,-2000,-1187
ps,-1,664,1328
ns,-1328,-664,1
