pos_name,tri1,tri2,tri3
pb,671,800,800
nb,-800,-800,-671
ps,443,582,721
ns,-721,-582,-443
pc,-1,231,462
nc,-462,-231,1
pb,17,50,50
nb,-50,-50,-17
ps,5,13,21
ns,-21,-13,-5
pc,-1,4,8
nc,-8,-4,1
nc,0,0,0
pb,1639,2000,2000
nb,-2000,-2000,-1639
ps,-1,878,1756
ns,-1756,-878,1
