pos_name,tri1,tri2,tri3
pb,646,800,800
nb,-800,-800,-646
ps,337,506,676
ns,-676,-506,-337
pc,-1,218,436
nc,-436,-218,1
pb,31,50,50
nb,-50,-50,-31
ps,8,21,35
ns,-35,-21,-8
pc,-1,9,18
nc,-18,-9,1
nc,0,0,0
pb,1053,2000,2000
nb,-2000,-2000,-1053
ps,-1,688,1376
ns,-1376,-688,1
