pos_name,tri1,tri2,tri3
pb,630,800,800
nb,-800,-800,-630
ps,610,638,667
ns,-667,-638,-610
pc,-1,315,631
nc,-631,-315,1
pb,13,50,50
nb,-50,-50,-13
ps,5,11,18
ns,-18,-11,-5
pc,-1,3,7
nc,-7,-3,1
nc,0,0,0
pb,1610,2000,2000
nb,-2000,-2000,-1610
ps,-1,817,1634
ns,-1634,-817,1
