pos_name,tri1,tri2,tri3
pb,629,800,800
nb,-800,-800,-629
ps,119,396,674
ns,-674,-396,-119
pc,-1,140,280
nc,-280,-140,1
pb,38,50,50
nb,-50,-50,-38
ps,21,32,44
ns,-44,-32,-21
pc,-1,14,28
nc,-28,-14,1
nc,0,0,0
pb,555,2000,2000
nb,-2000,-2000,-555
ps,-1,524,1048
ns,-1048,-524,1
