pos_name,tri1,tri2,tri3
pb,498,800,800
nb,-800,-800,-498
ps,392,512,632
ns,-632,-512,-392
pc,-1,213,427
nc,-427,-213,1
pb,13,50,50
nb,-50,-50,-13
ps,0,9,19
ns,-19,-9,0
pc,-1,3,7
nc,-7,-3,1
nc,0,0,0
pb,1516,2000,2000
nb,-2000,-2000,-1516
ps,-1,819,1639
ns,-1639,-819,1
