pos_name,tri1,tri2,tri3
pb,494,800,800
nb,-800,-800,-494
ps,289,457,625
ns,-625,-457,-289
pc,-1,214,429
nc,-429,-214,1
pb,24,50,50
nb,-50,-50,-24
ps,0,16,33
ns,-33,-16,0
pc,-1,1,2
nc,-2,-1,1
nc,0,0,0
pb,1601,2000,2000
nb,-2000,-2000,-1601
ps,-1,825,1650
ns,-1650,-825,1
