pos_name,tri1,tri2,tri3
pb,360,800,800
nb,-800,-800,-360
ps,308,363,419
ns,-419,-363,-308
pc,-1,175,351
nc,-351,-175,1
pb,49,50,50
nb,-50,-50,-49
ps,42,46,50
ns,-50,-46,-42
pc,-1,23,46
nc,-46,-23,1
nc,0,0,0
pb,1677,2000,2000
nb,-2000,-2000,-1677
ps,-1,906,1812
ns,-1812,-906,1
