pos_name,tri1,tri2,tri3
pb,254,800,800
nb,-800,-800,-254
ps,138,228,318
ns,-318,-228,-138
pc,-1,74,148
nc,-148,-74,1
pb,40,50,50
nb,-50,-50,-40
ps,23,32,41
ns,-41,-32,-23
pc,-1,15,31
nc,-31,-15,1
nc,0,0,0
pb,1300,2000,2000
nb,-2000,-2000,-1300
ps,-1,787,1574
ns,-1574,-787,1
