pos_name,tri1,tri2,tri3
pb,592,800,800
nb,-800,-800,-592
ps,178,428,679
ns,-679,-428,-178
pc,-1,168,336
nc,-336,-168,1
pb,36,50,50
nb,-50,-50,-36
ps,8,24,40
ns,-40,-24,-8
pc,-1,7,14
nc,-14,-7,1
nc,0,0,0
pb,1903,2000,2000
nb,-2000,-2000,-1903
ps,-1,959,1919
ns,-1919,-959,1
