pos_name,tri1,tri2,tri3
pb,396,800,800
nb,-800,-800,-396
ps,340,440,540
ns,-540,-440,-340
pc,-1,174,349
nc,-349,-174,1
pb,39,50,50
nb,-50,-50,-39
ps,1,22,44
ns,-44,-22,-1
pc,-1,4,9
nc,-9,-4,1
nc,0,0,0
pb,900,2000,2000
nb,-2000,-2000,-900
ps,-1,510,1020
ns,-1020,-510,1
