pos_name,tri1,tri2,tri3
pb,403,800,800
nb,-800,-800,-403
ps,163,335,507
ns,-507,-335,-163
pc,-1,148,297
nc,-297,-148,1
pb,42,50,50
nb,-50,-50,-42
ps,6,24,43
ns,-43,-24,-6
pc,-1,10,21
nc,-21,-10,1
nc,0,0,0
pb,872,2000,2000
nb,-2000,-2000,-872
ps,-1,673,1346
ns,-1346,-673,1
