pos_name,tri1,tri2,tri3
pb,397,800,800
nb,-800,-800,-397
ps,318,448,578
ns,-578,-448,-318
pc,-1,192,385
nc,-385,-192,1
pb,45,50,50
nb,-50,-50,-45
ps,44,46,48
ns,-48,-46,-44
pc,-1,22,45
nc,-45,-22,1
nc,0,0,0
pb,1414,2000,2000
nb,-2000,-2000,-1414
ps,-1,728,1457
ns,-1457,-728,1
