pos_name,tri1,tri2,tri3
pb,438,800,800
nb,-800,-800,-438
ps,236,423,610
ns,-610,-423,-236
pc,-1,184,368
nc,-368,-184,1
pb,27,50,50
nb,-50,-50,-27
ps,26,32,38
ns,-38,-32,-26
pc,-1,14,29
nc,-29,-14,1
nc,0,0,0
pb,1319,2000,2000
nb,-2000,-2000,-1319
ps,-1,695,1391
ns,-1391,-695,1
