pos_name,tri1,tri2,tri3
pb,664,800,800
nb,-800,-800,-664
ps,274,469,665
ns,-665,-469,-274
pc,-1,181,362
nc,-362,-181,1
pb,44,50,50
nb,-50,-50,-44
ps,29,38,47
ns,-47,-38,-29
pc,-1,16,33
nc,-33,-16,1
nc,0,0,0
pb,1601,2000,2000
nb,-2000,-2000,-1601
ps,-1,825,1650
ns,-1650,-825,1
