pos_name,tri1,tri2,tri3
pb,224,800,800
nb,-800,-800,-224
ps,91,227,364
ns,-364,-227,-91
pc,-1,57,114
nc,-114,-57,1
pb,26,50,50
nb,-50,-50,-26
ps,9,22,36
ns,-36,-22,-9
pc,-1,10,21
nc,-21,-10,1
nc,0,0,0
pb,1313,2000,2000
nb,-2000,-2000,-1313
ps,-1,772,1545
ns,-1545,-772,1
