pos_name,tri1,tri2,tri3
pb,570,800,800
nb,-800,-800,-570
ps,443,526,609
ns,-609,-526,-443
pc,-1,252,504
nc,-504,-252,1
pb,14,50,50
nb,-50,-50,-14
ps,3,17,32
ns,-32,-17,-3
pc,-1,3,6
nc,-6,-3,1
nc,0,0,0
pb,1705,2000,2000
nb,-2000,-2000,-1705
ps,-1,857,1714
ns,-1714,-857,1
