pos_name,tri1,tri2,tri3
pb,386,800,800
nb,-800,-800,-386
ps,121,305,490
ns,-490,-305,-121
pc,-1,114,229
nc,-229,-114,1
pb,24,50,50
nb,-50,-50,-24
ps,0,16,33
ns,-33,-16,0
pc,-1,1,2
nc,-2,-1,1
nc,0,0,0
pb,1516,2000,2000
nb,-2000,-2000,-1516
ps,-1,819,1639
ns,-1639,-819,1
