pos_name,tri1,tri2,tri3
pb,539,800,800
nb,-800,-800,-539
ps,7,296,586
ns,-586,-296,-7
pc,-1,109,219
nc,-219,-109,1
pb,41,50,50
nb,-50,-50,-41
ps,22,32,42
ns,-42,-32,-22
pc,-1,16,33
nc,-33,-16,1
nc,0,0,0
pb,859,2000,2000
nb,-2000,-2000,-859
ps,-1,600,1200
ns,-1200,-600,1
