pos_name,tri1,tri2,tri3
pb,264,800,800
nb,-800,-800,-264
ps,101,263,426
ns,-426,-263,-101
pc,-1,88,176
nc,-176,-88,1
pb,12,50,50
nb,-50,-50,-12
ps,2,13,24
ns,-24,-13,-2
pc,-1,2,5
nc,-5,-2,1
nc,0,0,0
pb,607,2000,2000
nb,-2000,-2000,-607
ps,-1,445,890
ns,-890,-445,1
