pos_name,tri1,tri2,tri3
pb,494,800,800
nb,-800,-800,-494
ps,289,457,625
ns,-625,-457,-289
pc,-1,214,429
nc,-429,-214,1
pb,49,50,50
nb,-50,-50,-49
ps,30,40,50
ns,-50,-40,-30
pc,-1,17,34
nc,-34,-17,1
nc,0,0,0
pb,1601,2000,2000
nb,-2000,-2000,-1601
ps,-1,825,1650
ns,-1650,-825,1
