pos_name,tri1,tri2,tri3
pb,664,800,800
nb,-800,-800,-664
ps,274,469,665
ns,-665,-469,-274
pc,-1,181,362
nc,-362,-181,1
pb,45,50,50
nb,-50,-50,-45
ps,4,25,46
ns,-46,-25,-4
pc,-1,10,20
nc,-20,-10,1
nc,0,0,0
pb,1601,2000,2000
nb,-2000,-2000,-1601
ps,-1,825,1650
ns,-1650,-825,1
